20128,0.8605127250732797,2.23606797749979,278,108,136,148,276.0,107.0,144,134
4620,0.7870161785787426,4.123105625617661,254,139,66,70,250.0,138.0,62,62
4224,0.754424778761062,4.031128874149275,324,229,64,66,323.5,225.0,55,64
4092,0.8565573770491803,3.2015621187164243,350,200,66,62,348.0,197.5,68,57
3480,0.9085445518683042,0.5,297,172,60,58,297.0,172.5,64,57
3844,0.8760393046107332,2.5495097567963922,261,190,62,62,258.5,189.5,57,61
3596,0.85383502170767,3.1622776601683795,226,248,58,62,225.0,245.0,62,62
3596,0.7612903225806451,3.1622776601683795,241,261,58,62,240.0,258.0,70,62
3968,0.9259259259259259,1.8027756377319946,202,205,64,62,200.5,204.0,63,64
3968,0.8490842490842491,1.4142135623730951,206,227,64,62,205.0,226.0,60,56
5040,0.8099703078606032,2.23606797749979,175,204,70,72,174.0,202.0,80,78
23400,0.9429388390135189,2.0615528128088303,208,132,150,156,208.5,134.0,151,148
4864,0.8056951423785594,2.8284271247461903,256,230,76,64,254.0,228.0,74,76
6240,0.8925118057117157,3.5,162,130,80,78,162.0,126.5,82,75
5476,0.8856995086630463,3.5355339059327378,140,296,74,74,139.5,292.5,77,69
4896,0.8663793103448276,2.0615528128088303,202,279,68,72,200.0,278.5,66,67
6400,0.8567291571406798,2.0615528128088303,219,393,80,80,217.0,392.5,72,77
7200,0.9324379324379325,1.118033988749895,380,317,90,80,379.0,316.5,86,79
6880,0.8632042003689513,2.0,502,156,86,80,500.0,156.0,76,78
6080,0.6982523649190315,2.23606797749979,357,153,76,80,356.0,151.0,64,66
24640,0.8291990153380042,7.826237921249264,192,152,160,154,188.5,145.0,145,160
5928,0.8622253720765415,0.7071067811865476,297,259,76,78,297.5,259.5,85,83
6396,0.8015024559375903,5.0,240,371,82,78,237.0,367.0,72,80
6240,0.897490885695904,2.1213203435596424,246,399,80,78,247.5,397.5,87,79
5460,0.8980210376181137,2.5495097567963922,241,342,78,70,238.5,341.5,73,69
5472,0.8326401597072035,3.640054944640259,175,323,76,72,174.0,319.5,82,65
5740,0.8379951495553759,1.5811388300841898,96,311,82,70,94.5,311.5,73,75
5600,0.8391945133518167,1.5811388300841898,50,297,80,70,50.5,295.5,89,77
5320,0.7862956933550392,2.0,100,305,76,70,100.0,303.0,92,70
4352,0.7780713342140027,4.031128874149275,180,283,68,64,176.0,283.5,62,57
3844,0.8795003673769287,1.8027756377319946,253,304,62,62,251.5,305.0,57,64
